approved,drug_id,experimental,illicit,investigational,name,nutraceutical,smile,vet_approved,withdrawn,adrs
0,DB06624,0,0,1,Taranabant,0,C[C@H](NC(=O)C(C)(C)OC1=CC=C(C=N1)C(F)(F)F)[C@@H](CC1=CC=C(Cl)C=C1)C1=CC=CC(=C1)C#N,0,0,
0,DB06625,0,0,1,Vipadenant,0,CC1=CC(CN2N=NC3=C(N=C(N)N=C23)C2=CC=CO2)=CC=C1N,0,0,
1,DB06626,0,0,1,Axitinib,0,CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1,0,0,"14, 08, 20, 04, 24, 09, 19, 01, 17, 02, 22, 05, 23, 13, 15, 07"
0,DB06629,0,0,1,Zibotentan,0,COC1=NC(C)=CN=C1NS(=O)(=O)C1=CC=CN=C1C1=CC=C(C=C1)C1=NN=CO1,0,0,
0,DB06630,0,0,1,Anacetrapib,0,COC1=CC(F)=C(C=C1C1=CC=C(C=C1CN1[C@@H](C)[C@H](OC1=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(C)C,0,0,
0,DB06633,0,0,1,N-chlorotaurine,0,OS(=O)(=O)CCNCl,0,0,
0,DB06634,0,0,1,Casopitant,0,C[C@@H](N(C)C(=O)N1CC[C@@H](C[C@@H]1C1=CC=C(F)C=C1C)N1CCN(CC1)C(C)=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,0,0,
0,DB06635,0,0,1,Otamixaban,0,COC(=O)[C@H](CC1=CC(=CC=C1)C(N)=N)[C@@H](C)NC(=O)C1=CC=C(C=C1)C1=CC=[N+]([O-])C=C1,0,0,
1,DB06636,0,0,1,Isavuconazonium,0,[H]C(C)(OC(=O)N(C)C1=C(COC(=O)CNC)C=CC=N1)[N+]1=CN(C[C@](O)(C2=C(F)C=CC(F)=C2)[C@@]([H])(C)C2=NC(=CS2)C2=CC=C(C=C2)C#N)N=C1,0,0,
1,DB06637,0,0,0,Dalfampridine,0,NC1=CC=NC=C1,0,0,"08, 24, 11, 19, 02, 17, 22, 20, 15, 07"
0,DB06638,0,0,1,Quarfloxin,0,[H][C@@]1(CCN=C(O)C2=CN3C4=CC5=CC=CC=C5C=C4OC4=C3C(=CC(F)=C4N3CCC([H])(C3)C3=CN=CC=N3)C2=O)CCCN1C,0,0,
0,DB06640,0,0,1,Fispemifene,0,OCCOCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,0,0,
0,DB06641,0,0,1,Perifosine,0,CCCCCCCCCCCCCCCCCCOP([O-])(=O)OC1CC[N+](C)(C)CC1,0,0,"08, 10, 20, 21, 04, 24, 02, 07, 01, 11, 17, 19, 06, 22, 09, 05, 23, 13, 15, 14"
0,DB06645,0,0,1,Anamorelin,0,CN(C)N(C)C(=O)[C@@]1(CC2=CC=CC=C2)CCCN(C1)C(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)C(C)(C)N,0,0,
0,DB06649,0,0,1,Priralfinamide,0,C[C@H](NCC1=CC=C(OCC2=CC=CC=C2F)C=C1)C(N)=O,0,0,
0,DB06651,0,0,1,DiaPep 277,0,[H][C@](C)(O)[C@]([H])(N=C(O)[C@]([H])(CC(C)C)N=C(O)[C@]([H])(CO)N=C(O)[C@]([H])(CC(O)=O)N=C(O)[C@]([H])(CC(C)C)N=C(O)[C@]([H])(C)N=C(O)[C@]1([H])CCCN1C(=O)[C@@]([H])(N=C(O)[C@@]([H])(N=C(O)[C@]([H])(CCCNC(N)=N)N=C(O)[C@]([H])(CC(C)C)N=C(O)[C@]([H])(CC(C)C)N=C(O)[C@]([H])(C)N=C(O)[C@@]([H])(N=C(O)CN=C(O)CN=C(O)CN=C(O)[C@]([H])(CC(C)C)N=C(O)[C@@]([H])(N)C(C)C)C(C)C)C(C)C)[C@@]([H])(C)CC)C(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(C)C(O)=N[C@@]([H])(CC(O)=N)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CC(O)=O)C(O)=O,0,0,
0,DB06652,0,0,1,Vicriviroc,0,COC[C@H](N1CCN(C[C@@H]1C)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C)C1=CC=C(C=C1)C(F)(F)F,0,0,
1,DB06654,0,0,1,Safinamide,0,C[C@H](NCC1=CC=C(OCC2=CC(F)=CC=C2)C=C1)C(N)=O,0,0,
0,DB06656,0,0,1,TAS-106,0,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@](O)(C#C)[C@H]1O,0,0,
0,DB06657,0,0,1,Valrocemide,0,CCCC(CCC)C(=O)NCC(N)=O,0,0,
0,DB06659,0,0,1,Rostaporfin,0,[Cl-].[Sn+4].CCOC(=O)C1=CC2=C3[N-]\C(=C/C4=N/C(=C\C5=C(CC)C(C)=C([N-]5)\C=C5/N=C2C(C)=C5CC)/C(C)=C4CC)[C@@H](C)[C@]13CC,0,0,
0,DB06660,0,0,1,Saredutant,0,CN(C[C@@H](CCN1CCC(CC1)(NC(C)=O)C1=CC=CC=C1)C1=CC=C(Cl)C(Cl)=C1)C(=O)C1=CC=CC=C1,0,0,
1,DB06663,0,0,0,Pasireotide,0,NCCCC[C@@H]1NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(OCC3=CC=CC=C3)C=C2)NC1=O)OC(=O)NCCN)C1=CC=CC=C1,0,0,"14, 08, 10, 04, 09, 11, 02, 24, 01, 17, 19, 22, 05, 23, 13, 15, 12, 07"
0,DB06666,0,0,1,Lixivaptan,0,CC1=CC=C(F)C=C1C(=O)NC1=CC=C(C(=O)N2CC3=CC=CN3CC3=C2C=CC=C3)C(Cl)=C1,0,0,
0,DB06669,0,0,1,Arverapamil,0,COC1=CC=C(CCNCCC[C@@](C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)C=C1OC,0,0,
0,DB06670,0,0,1,Odanacatib,0,CC(C)(F)C[C@H](N[C@@H](C1=CC=C(C=C1)C1=CC=C(C=C1)S(C)(=O)=O)C(F)(F)F)C(=O)NC1(CC1)C#N,0,0,
0,DB06673,0,0,1,Almorexant,0,CNC(=O)[C@H](N1CCC2=CC(OC)=C(OC)C=C2[C@@H]1CCC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,0,0,
0,DB06677,0,0,1,Clazosentan,0,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C)C=N2)N=C(N=C1OCCO)C1=CC=NC(=C1)C1=NN=NN1,0,0,
0,DB06678,0,0,1,Esmirtazapine,0,[H][C@]12CN(C)CCN1C1=C(CC3=CC=CC=C23)C=CC=N1,0,0,
0,DB06680,0,0,1,Asoprisnil,0,[H]\C(=N/O)C1=CC=C(C=C1)[C@@]1([H])C[C@@]2(C)[C@@]([H])(CC[C@]2(COC)OC)[C@]2([H])CCC3=CC(=O)CCC3=C12,0,0,
0,DB06682,0,0,1,Naproxcinod,0,COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C(=O)OCCCCO[N+]([O-])=O,0,0,
0,DB06683,0,0,1,Clevudine,0,CC1=CN([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)C(=O)NC1=O,0,0,
1,DB06684,0,0,0,Vilazodone,0,NC(=O)C1=CC2=CC(=CC=C2O1)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1,0,0,"14, 08, 21, 02, 24, 19, 11, 17, 06, 23, 20, 15, 07"
0,DB06685,0,0,1,Laquinimod,0,CCN(C(=O)C1=C(O)C2=C(C=CC=C2Cl)N(C)C1=O)C1=CC=CC=C1,0,0,
1,DB06689,0,0,0,Ethanolamine oleate,0,NCCO.CCCCCCCC\C=C/CCCCCCCC(O)=O,0,0,
1,DB06690,0,0,0,Nitrous oxide,0,[O-][N+]#N,1,0,
1,DB06691,0,0,0,Mepyramine,0,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,1,0,
0,DB06693,1,0,0,Mevastatin,0,[H][C@]12[C@H](CCC=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,0,0,
1,DB06694,0,0,1,Xylometazoline,0,CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C,0,0,
1,DB06695,0,0,0,Dabigatran etexilate,0,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,0,0,"14, 08, 10, 24, 02, 17, 06, 25, 23, 13, 15, 12, 07"
0,DB06696,1,0,1,Arbekacin,0,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0,0,
1,DB06697,0,0,0,Artemether,0,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4,0,0,
1,DB06698,0,0,1,Betahistine,0,CNCCC1=CC=CC=N1,0,0,"14, 08, 10, 02, 24, 19, 17, 23, 07"
1,DB06699,0,0,0,Degarelix,0,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0,0,"08, 21, 20, 02, 11, 19, 24, 17, 05, 23, 13, 15, 12, 07"
1,DB06700,0,0,1,Desvenlafaxine,0,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,0,0,"08, 10, 26, 21, 04, 20, 24, 02, 19, 07, 17, 06, 11, 01, 22, 23, 13, 15, 12, 14"
1,DB06701,0,0,1,Dexmethylphenidate,0,[H][C@@](C(=O)OC)(C1=CC=CC=C1)[C@@]1([H])CCCCN1,0,0,"14, 08, 10, 03, 02, 24, 19, 01, 17, 09, 22, 23, 13, 15, 12, 07"
1,DB06702,0,0,0,Fesoterodine,0,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,0,0,"14, 08, 13, 10, 02, 11, 19, 24, 17, 06, 22, 23, 20, 15, 07"
1,DB06703,0,0,0,Gadobutrol,0,OC[C@H](O)[C@H](CO)[N+]12CC[N+]3(CC([O-])=O)CC[N+]4(CC([O-])=O)CC[N+](CC([O-])=O)(CC1)[Gd-]234,0,0,"08, 10, 21, 20, 04, 24, 02, 19, 11, 17, 06, 25, 22, 23, 13, 15, 12, 07"
1,DB06704,0,0,1,Iobenguane,0,NC(N)=NCC1=CC(I)=CC=C1,0,0,"08, 10, 24, 02, 17, 23, 12"
1,DB06705,0,0,0,Gadofosveset trisodium,0,[Na+].[Na+].[Na+].[Gd+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC(COP([O-])(=O)OC1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1)N(CC([O-])=O)CC([O-])=O,0,0,"21, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15"
1,DB06706,0,0,0,Isometheptene,0,CNC(C)CCC=C(C)C,0,0,
1,DB06707,0,0,0,Levonordefrin,0,C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1,0,0,
1,DB06708,0,0,0,Lumefantrine,0,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,0,0,
1,DB06709,0,0,1,Methacholine,0,CC(C[N+](C)(C)C)OC(C)=O,0,0,"08, 10, 03, 02, 24, 17, 06, 18, 22, 23, 12, 07"
1,DB06710,0,0,0,Methyltestosterone,0,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0,0,"08, 21, 03, 10, 20, 09, 16, 24, 01, 17, 19, 18, 07, 05, 23, 13, 14"
1,DB06711,0,0,1,Naphazoline,0,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12,0,0,"14, 08, 02, 24, 19, 17, 06, 05, 23, 13, 15, 07"
1,DB06712,0,0,1,Nilvadipine,0,COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,0,0,
1,DB06713,0,0,1,Norelgestromin,0,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(C=C3CC[C@@]21[H])=NO,0,0,
1,DB06714,0,0,0,Propylhexedrine,0,CNC(C)CC1CCCCC1,0,0,
1,DB06715,0,0,0,Potassium Iodide,0,[K+].[I-],0,0,"14, 08, 02, 17, 22, 05, 13, 07"
1,DB06716,0,1,1,Fospropofol,0,CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O,0,0,"08, 02, 24, 17, 22, 23, 12, 07"
1,DB06717,0,0,0,Fosaprepitant,0,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N(N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,0,0,"14, 08, 13, 10, 21, 04, 24, 11, 19, 02, 17, 06, 01, 22, 05, 23, 20, 15, 12, 07"
1,DB06718,0,0,0,Stanozolol,0,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NNC=C3C[C@]12C,1,0,
0,DB06721,0,0,1,Gimatecan,0,[H]\C(=N/OC(C)(C)C)C1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=CC=C12,0,0,
1,DB06723,0,0,1,Aluminum hydroxide,0,[OH-].[OH-].[OH-].[Al+3],0,0,
1,DB06724,0,0,1,Calcium Carbonate,0,[Ca++].[O-]C([O-])=O,0,0,
1,DB06725,0,0,1,Lornoxicam,0,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O,0,0,
0,DB06726,1,0,0,Bufuralol,0,CCC1=CC=CC2=C1OC(=C2)C(O)CNC(C)(C)C,0,0,
0,DB06727,1,0,0,Sparteine,0,[H][C@@]12CCCCN1C[C@@H]1C[C@H]2CN2CCCC[C@]12[H],0,0,
0,DB06728,1,0,0,Aniline,0,NC1=CC=CC=C1,0,0,
1,DB06729,0,0,0,Sulfaphenazole,0,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1,0,0,
0,DB06730,0,0,1,Gestodene,0,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C,0,0,
0,DB06731,0,0,1,Seproxetine,0,NCC[C@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,0,0,
0,DB06732,1,0,0,beta-Naphthoflavone,0,O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=C1,0,0,
0,DB06733,1,0,0,Bafilomycin A1,0,CO[C@H]1\C=C\C=C(C)\C[C@H](C)[C@H](O)[C@H](C)\C=C(/C)\C=C(OC)\C(=O)O[C@@H]1[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O)[C@H](C)[C@H](O1)C(C)C,0,0,
0,DB06734,1,0,0,Bafilomycin B1,0,CO[C@H]1\C=C/C=C(C)\C[C@H](C)[C@H](O)[C@H](C)\C=C(\C)/C=C(OC)\C(=O)OC1[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](OC(=O)\C=C\C(=O)NC2=C(O)CCC2=O)[C@H](C)[C@H](O1)C(C)C,0,0,
0,DB06735,0,0,1,Enclomiphene,0,CCN(CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1,0,0,
1,DB06736,0,0,1,Aceclofenac,0,OC(=O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,0,0,"10, 02, 24, 19, 11, 17, 23, 20, 07"
0,DB06737,1,0,0,Zaltoprofen,0,CC(C(O)=O)C1=CC=C2SC3=C(C=CC=C3)C(=O)CC2=C1,0,0,
0,DB06738,0,0,1,Ketobemidone,0,CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1,0,0,
0,DB06739,1,0,0,Seratrodast,0,CC1=C(C)C(=O)C(C(CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O,0,0,
0,DB06740,1,0,0,BW-A 58C,0,CC(C)(C)C1CCC(CC1)C1=C(O)C(=O)C2=CC=CC=C2C1=O,0,0,
0,DB06741,0,0,1,Gavestinel,0,OC(=O)C1=C(\C=C\C(=O)NC2=CC=CC=C2)C2=C(Cl)C=C(Cl)C=C2N1,0,0,
1,DB06742,0,0,1,Ambroxol,0,NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,0,0,
0,DB06743,0,0,0,Ginkgolide A,1,C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,0,0,
0,DB06744,0,0,0,ginkgolide-B,1,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,0,0,
0,DB06745,0,0,0,ginkgolide-C,1,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@]43[C@@H]([C@H]5O)C(C)(C)C)[C@@]12O,0,0,
0,DB06746,0,0,0,ginkgolide-J,1,C[C@@H]1C(=O)O[C@H]2C[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@]43[C@@H]([C@H]5O)C(C)(C)C)[C@@]12O,0,0,
0,DB06747,0,0,0,ginkgolide-M,1,C[C@H]1C2[C@@H](OC1=O)[C@H](O)[C@]13[C@@H]4OC(=O)[C@]21O[C@@H]1OC(=O)[C@H](O)[C@]31[C@@H]([C@H]4O)C(C)(C)C,0,0,
0,DB06748,0,0,0,Ginsenoside C,1,[H][C@@]1(CC[C@]2(C)[C@]1([H])[C@H](O)C[C@]1([H])[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@]3([H])CC[C@@]21C)[C@](C)(CCC=C(C)C)O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0,0,
0,DB06749,0,0,0,Ginsenoside Rb1,1,[H][C@@]1(CC[C@]2(C)[C@]1([H])[C@H](O)C[C@]1([H])[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@]3([H])CC[C@@]21C)C(C)(CCC=C(C)C)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0,0,
0,DB06750,0,0,0,Ginsenoside Rg1,1,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@H](C[C@@]21C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0,
1,DB06751,0,0,1,Drotaverine,0,CCOC1=C(OCC)C=C(\C=C2/NCCC3=CC(OCC)=C(OCC)C=C23)C=C1,0,0,
1,DB06753,0,0,0,Triclofos,0,OP(O)(=O)OCC(Cl)(Cl)Cl,0,1,
1,DB06755,0,0,0,Beta carotene,1,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,0,0,
1,DB06756,0,0,0,Glycine betaine,1,C[N+](C)(C)CC([O-])=O,0,0,
1,DB06757,0,0,0,Manganese,1,[Mn++],0,0,
1,DB06762,0,0,0,Pinacidil,0,CC(N\C(NC1=CC=NC=C1)=N/C#N)C(C)(C)C,0,0,
0,DB06763,0,0,1,Saralasin,0,CNCC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(O)=O,0,0,
1,DB06764,0,0,0,Tetryzoline,0,C1CN=C(N1)C1CCCC2=CC=CC=C12,0,0,
1,DB06766,0,0,0,Alcaftadine,0,CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12,0,0,"08, 11, 17, 06, 22, 12"
1,DB06767,0,0,1,Ammonium chloride,0,[NH4+].[Cl-],1,0,
1,DB06768,0,0,0,Ammonium lactate,0,[NH4+].CC(O)C([O-])=O,0,0,"08, 24, 01, 17, 23, 12"
1,DB06769,0,0,1,Bendamustine,0,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl,0,0,"08, 10, 20, 02, 11, 24, 07, 01, 19, 17, 16, 22, 06, 05, 23, 13, 15, 12, 14"
1,DB06770,0,0,0,Benzyl alcohol,0,OCC1=CC=CC=C1,0,0,"08, 10, 11, 17, 06, 22, 23, 12, 07"
1,DB06771,0,0,0,Besifloxacin,0,N[C@@H]1CCCCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O,0,0,"17, 06"
1,DB06772,0,0,0,Cabazitaxel,0,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,0,0,"14, 08, 13, 02, 24, 11, 01, 17, 22, 23, 20, 15, 07"
1,DB06774,0,0,0,Capsaicin,0,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,0,0,"14, 08, 10, 24, 11, 02, 17, 22, 23, 13, 12, 07"
1,DB06775,0,0,0,Carglumic acid,0,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,0,0,
1,DB06777,0,0,0,Chenodeoxycholic acid,0,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,0,0,"08, 24, 11, 02, 17, 22, 23, 12, 07"
1,DB06778,0,0,0,Cupric sulfate,0,[Cu++].[O-]S([O-])(=O)=O,0,0,
1,DB06780,0,0,0,Desoxycorticosterone acetate,0,[H][C@@]12CC[C@H](C(=O)COC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0,0,
1,DB06781,0,0,0,Difluprednate,0,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,0,0,"08, 10, 24, 11, 17, 06, 23, 13, 12, 14"
1,DB06782,0,0,0,Dimercaprol,0,OCC(S)CS,0,0,"08, 21, 02, 11, 19, 17, 06, 22, 23, 13, 15, 07"
1,DB06783,0,0,0,Prussian blue,0,[Fe+3].[Fe+3].[Fe+3].[Fe+3].N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N,0,0,
1,DB06784,0,0,0,Gallium citrate Ga 67,0,[67Ga+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0,0,
1,DB06785,0,0,0,Ganirelix,0,CCNC(NCC)=NCCCC[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0,0,"08, 10, 21, 03, 13, 16, 24, 17, 18, 05, 23, 20, 15, 12, 07"
1,DB06786,0,0,1,Halcinonide,0,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0,1,"08, 10, 11, 17, 23, 12"
1,DB06787,0,0,0,Hexocyclium,0,C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1,0,0,
1,DB06788,0,0,0,Histrelin,0,CC(O)=O.CC(O)=O.[H][C@@](CO)(N=C(O)[C@]([H])(CC1=CNC2=CC=CC=C12)N=C(O)[C@]([H])(CC1=CN=CN1)N=C(O)[C@]1([H])CCC(O)=N1)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(O)=N[C@]([H])(CC1=CN(CC2=CC=CC=C2)C=N1)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CCCNC(N)=N)C(=O)N1CCC[C@@]1([H])C(O)=NCC,0,0,
1,DB06789,0,0,1,Hydroxyprogesterone caproate,0,[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0,0,
1,DB06791,0,0,0,Lanreotide,0,[H]N([H])CCCCC1N([H])C(=O)C(CC2=CN([H])C3=CC=CC=C23)N([H])C(=O)C(CC2=CC=C(O)C=C2)N([H])C(=O)C(CSSCC(N([H])C(=O)C(N([H])C1=O)C(C)C)C(=O)N([H])C(C(C)O)C(=O)N([H])[H])N([H])C(=O)C(CC1=CC2=CC=CC=C2C=C1)N([H])[H],0,0,"08, 13, 09, 02, 07, 01, 17, 24, 05, 23, 20, 15, 12, 14"
1,DB06792,0,0,0,Lanthanum carbonate,0,[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,0,0,
0,DB06793,0,0,0,Levopropoxyphene,0,[H][C@](C)(CN(C)C)[C@@](CC1=CC=CC=C1)(OC(=O)CC)C1=CC=CC=C1,0,1,
